athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,First Name,born_year
141627,Li Yuting,2002-05-03,,,,People's Republic of China,,,,Li,2002.0
141652,Wan Jiyuan,2002-07-13,,,,People's Republic of China,,,,Wan,2002.0
141654,Yang Shuyu,2002-03-06,,,,People's Republic of China,,,,Yang,2002.0
141663,Sun Mengya,2001-05-03,Zaozhuang,Shandong,CHN,People's Republic of China,,,,Sun,2001.0
141667,Song Yiling,2001-01-28,,,,People's Republic of China,,,,Song,2001.0
141671,Chen Yuxi,2005-09-11,,,,People's Republic of China,,,,Chen,2005.0
141672,Quan Hongchan,2007-03-28,,,,People's Republic of China,,,,Quan,2007.0
141674,Zhang Jiaqi,2004-05-28,Beijing,Beijing,CHN,People's Republic of China,,,,Zhang,2004.0
141696,Guan Chenchen,2004-09-25,,,,People's Republic of China,,,,Guan,2004.0
141698,Ou Yushan,2004-01-13,,,,People's Republic of China,,,,Ou,2004.0
141713,Zhang Mingyu,2001-10-03,,,,People's Republic of China,,,,Zhang,2001.0
141725,Hao Ting,2001-03-23,,,,People's Republic of China,,,,Hao,2001.0
141758,Xiao Jiaruixuan,2002-06-04,,,,People's Republic of China,,,,Xiao,2002.0
141762,Zeng Wenhui,2005-02-08,,,,People's Republic of China,,,,Zeng,2005.0
